problem_id,arm,dist1,dist2,min,max,spread,solved,node_count,expansions,disjunct_reached,picked_cheapest
0,BFS,40,16,16,40,24,True,127,31,d2,True
0,DFS,40,16,16,40,24,True,163,40,d1,False
0,CheapestFirst,40,16,16,40,24,True,163,40,d1,False
1,BFS,44,82,44,82,38,True,336,84,d1,True
1,DFS,44,82,44,82,38,True,179,44,d1,True
1,CheapestFirst,44,82,44,82,38,True,179,44,d1,True
2,BFS,9,27,9,27,18,True,75,18,d1,True
2,DFS,9,27,9,27,18,True,39,9,d1,True
2,CheapestFirst,9,27,9,27,18,True,39,9,d1,True
3,BFS,5,24,5,24,19,True,43,10,d1,True
3,DFS,5,24,5,24,19,True,23,5,d1,True
3,CheapestFirst,5,24,5,24,19,True,99,24,d2,False
4,BFS,10,83,10,83,73,True,83,20,d1,True
4,DFS,10,83,10,83,73,True,43,10,d1,True
4,CheapestFirst,10,83,10,83,73,True,43,10,d1,True
5,BFS,57,88,57,88,31,True,372,93,d1,True
5,DFS,57,88,57,88,31,True,231,57,d1,True
5,CheapestFirst,57,88,57,88,31,True,355,88,d2,False
6,BFS,22,35,22,35,13,True,152,38,d1,True
6,DFS,22,35,22,35,13,True,91,22,d1,True
6,CheapestFirst,22,35,22,35,13,True,91,22,d1,True
7,BFS,76,98,76,98,22,True,404,101,d1,True
7,DFS,76,98,76,98,22,True,307,76,d1,True
7,CheapestFirst,76,98,76,98,22,True,307,76,d1,True
8,BFS,57,68,57,68,11,True,288,72,d1,True
8,DFS,57,68,57,68,11,True,231,57,d1,True
8,CheapestFirst,57,68,57,68,11,True,231,57,d1,True
9,BFS,47,67,47,67,20,True,280,70,d1,True
9,DFS,47,67,47,67,20,True,191,47,d1,True
9,CheapestFirst,47,67,47,67,20,True,191,47,d1,True
10,BFS,22,27,22,27,5,True,120,30,d1,True
10,DFS,22,27,22,27,5,True,91,22,d1,True
10,CheapestFirst,22,27,22,27,5,True,111,27,d2,False
11,BFS,42,54,42,54,12,True,228,57,d1,True
11,DFS,42,54,42,54,12,True,171,42,d1,True
11,CheapestFirst,42,54,42,54,12,True,171,42,d1,True
12,BFS,20,23,20,23,3,True,108,27,d1,True
12,DFS,20,23,20,23,3,True,83,20,d1,True
12,CheapestFirst,20,23,20,23,3,True,95,23,d2,False
13,BFS,69,96,69,96,27,True,396,99,d1,True
13,DFS,69,96,69,96,27,True,279,69,d1,True
13,CheapestFirst,69,96,69,96,27,True,279,69,d1,True
14,BFS,85,53,53,85,32,True,356,89,d2,True
14,DFS,85,53,53,85,32,True,343,85,d1,False
14,CheapestFirst,85,53,53,85,32,True,343,85,d1,False
15,BFS,12,17,12,17,5,True,80,20,d1,True
15,DFS,12,17,12,17,5,True,51,12,d1,True
15,CheapestFirst,12,17,12,17,5,True,71,17,d2,False
16,BFS,92,71,71,92,21,True,376,94,d2,True
16,DFS,92,71,71,92,21,True,371,92,d1,False
16,CheapestFirst,92,71,71,92,21,True,371,92,d1,False
17,BFS,1,6,1,6,5,True,7,1,d1,True
17,DFS,1,6,1,6,5,True,7,1,d1,True
17,CheapestFirst,1,6,1,6,5,True,27,6,d2,False
18,BFS,75,97,75,97,22,True,400,100,d1,True
18,DFS,75,97,75,97,22,True,303,75,d1,True
18,CheapestFirst,75,97,75,97,22,True,391,97,d2,False
19,BFS,1,9,1,9,8,True,7,1,d1,True
19,DFS,1,9,1,9,8,True,7,1,d1,True
19,CheapestFirst,1,9,1,9,8,True,39,9,d2,False
20,BFS,54,21,21,54,33,True,167,41,d2,True
20,DFS,54,21,21,54,33,True,219,54,d1,False
20,CheapestFirst,54,21,21,54,33,True,87,21,d2,True
21,BFS,25,59,25,59,34,True,203,50,d1,True
21,DFS,25,59,25,59,34,True,103,25,d1,True
21,CheapestFirst,25,59,25,59,34,True,103,25,d1,True
22,BFS,62,94,62,94,32,True,388,97,d1,True
22,DFS,62,94,62,94,32,True,251,62,d1,True
22,CheapestFirst,62,94,62,94,32,True,251,62,d1,True
23,BFS,94,32,32,94,62,True,255,63,d2,True
23,DFS,94,32,32,94,62,True,379,94,d1,False
23,CheapestFirst,94,32,32,94,62,True,131,32,d2,True
24,BFS,79,41,41,79,38,True,327,81,d2,True
24,DFS,79,41,41,79,38,True,319,79,d1,False
24,CheapestFirst,79,41,41,79,38,True,319,79,d1,False
25,BFS,43,74,43,74,31,True,316,79,d1,True
25,DFS,43,74,43,74,31,True,175,43,d1,True
25,CheapestFirst,43,74,43,74,31,True,299,74,d2,False
26,BFS,70,23,23,70,47,True,183,45,d2,True
26,DFS,70,23,23,70,47,True,283,70,d1,False
26,CheapestFirst,70,23,23,70,47,True,283,70,d1,False
27,BFS,91,2,2,91,89,True,15,3,d2,True
27,DFS,91,2,2,91,89,True,367,91,d1,False
27,CheapestFirst,91,2,2,91,89,True,11,2,d2,True
28,BFS,40,76,40,76,36,True,316,79,d1,True
28,DFS,40,76,40,76,36,True,163,40,d1,True
28,CheapestFirst,40,76,40,76,36,True,307,76,d2,False
29,BFS,79,68,68,79,11,True,332,83,d2,True
29,DFS,79,68,68,79,11,True,319,79,d1,False
29,CheapestFirst,79,68,68,79,11,True,319,79,d1,False
30,BFS,44,39,39,44,5,True,188,47,d2,True
30,DFS,44,39,39,44,5,True,179,44,d1,False
30,CheapestFirst,44,39,39,44,5,True,179,44,d1,False
31,BFS,100,59,59,100,41,True,412,103,d2,True
31,DFS,100,59,59,100,41,True,403,100,d1,False
31,CheapestFirst,100,59,59,100,41,True,403,100,d1,False
32,BFS,99,89,89,99,10,True,420,105,d2,True
32,DFS,99,89,89,99,10,True,399,99,d1,False
32,CheapestFirst,99,89,89,99,10,True,359,89,d2,True
33,BFS,24,85,24,85,61,True,195,48,d1,True
33,DFS,24,85,24,85,61,True,99,24,d1,True
33,CheapestFirst,24,85,24,85,61,True,343,85,d2,False
34,BFS,81,34,34,81,47,True,271,67,d2,True
34,DFS,81,34,34,81,47,True,327,81,d1,False
34,CheapestFirst,81,34,34,81,47,True,139,34,d2,True
35,BFS,10,62,10,62,52,True,83,20,d1,True
35,DFS,10,62,10,62,52,True,43,10,d1,True
35,CheapestFirst,10,62,10,62,52,True,43,10,d1,True
36,BFS,36,38,36,38,2,True,164,41,d1,True
36,DFS,36,38,36,38,2,True,147,36,d1,True
36,CheapestFirst,36,38,36,38,2,True,155,38,d2,False
37,BFS,60,98,60,98,38,True,412,103,d1,True
37,DFS,60,98,60,98,38,True,243,60,d1,True
37,CheapestFirst,60,98,60,98,38,True,243,60,d1,True
38,BFS,74,3,3,74,71,True,23,5,d2,True
38,DFS,74,3,3,74,71,True,299,74,d1,False
38,CheapestFirst,74,3,3,74,71,True,299,74,d1,False
39,BFS,39,84,39,84,45,True,315,78,d1,True
39,DFS,39,84,39,84,45,True,159,39,d1,True
39,CheapestFirst,39,84,39,84,45,True,339,84,d2,False
40,BFS,60,62,60,62,2,True,264,66,d1,True
40,DFS,60,62,60,62,2,True,243,60,d1,True
40,CheapestFirst,60,62,60,62,2,True,243,60,d1,True
41,BFS,79,77,77,79,2,True,328,82,d2,True
41,DFS,79,77,77,79,2,True,319,79,d1,False
41,CheapestFirst,79,77,77,79,2,True,311,77,d2,True
42,BFS,9,43,9,43,34,True,75,18,d1,True
42,DFS,9,43,9,43,34,True,39,9,d1,True
42,CheapestFirst,9,43,9,43,34,True,39,9,d1,True
43,BFS,70,69,69,70,1,True,292,73,d2,True
43,DFS,70,69,69,70,1,True,283,70,d1,False
43,CheapestFirst,70,69,69,70,1,True,283,70,d1,False
44,BFS,50,28,28,50,22,True,216,54,d2,True
44,DFS,50,28,28,50,22,True,203,50,d1,False
44,CheapestFirst,50,28,28,50,22,True,203,50,d1,False
45,BFS,73,98,73,98,25,True,404,101,d1,True
45,DFS,73,98,73,98,25,True,295,73,d1,True
45,CheapestFirst,73,98,73,98,25,True,395,98,d2,False
46,BFS,63,50,50,63,13,True,268,67,d2,True
46,DFS,63,50,50,63,13,True,255,63,d1,False
46,CheapestFirst,63,50,50,63,13,True,255,63,d1,False
47,BFS,77,44,44,77,33,True,328,82,d2,True
47,DFS,77,44,44,77,33,True,311,77,d1,False
47,CheapestFirst,77,44,44,77,33,True,311,77,d1,False
48,BFS,36,88,36,88,52,True,291,72,d1,True
48,DFS,36,88,36,88,52,True,147,36,d1,True
48,CheapestFirst,36,88,36,88,52,True,147,36,d1,True
49,BFS,100,26,26,100,74,True,207,51,d2,True
49,DFS,100,26,26,100,74,True,403,100,d1,False
49,CheapestFirst,100,26,26,100,74,True,403,100,d1,False
50,BFS,84,58,58,84,26,True,344,86,d2,True
50,DFS,84,58,58,84,26,True,339,84,d1,False
50,CheapestFirst,84,58,58,84,26,True,235,58,d2,True
51,BFS,16,72,16,72,56,True,131,32,d1,True
51,DFS,16,72,16,72,56,True,67,16,d1,True
51,CheapestFirst,16,72,16,72,56,True,291,72,d2,False
52,BFS,2,99,2,99,97,True,19,4,d1,True
52,DFS,2,99,2,99,97,True,11,2,d1,True
52,CheapestFirst,2,99,2,99,97,True,11,2,d1,True
53,BFS,45,70,45,70,25,True,292,73,d1,True
53,DFS,45,70,45,70,25,True,183,45,d1,True
53,CheapestFirst,45,70,45,70,25,True,183,45,d1,True
54,BFS,92,21,21,92,71,True,167,41,d2,True
54,DFS,92,21,21,92,71,True,371,92,d1,False
54,CheapestFirst,92,21,21,92,71,True,87,21,d2,True
55,BFS,88,26,26,88,62,True,207,51,d2,True
55,DFS,88,26,26,88,62,True,355,88,d1,False
55,CheapestFirst,88,26,26,88,62,True,355,88,d1,False
56,BFS,4,32,4,32,28,True,35,8,d1,True
56,DFS,4,32,4,32,28,True,19,4,d1,True
56,CheapestFirst,4,32,4,32,28,True,131,32,d2,False
57,BFS,7,40,7,40,33,True,59,14,d1,True
57,DFS,7,40,7,40,33,True,31,7,d1,True
57,CheapestFirst,7,40,7,40,33,True,163,40,d2,False
58,BFS,40,73,40,73,33,True,300,75,d1,True
58,DFS,40,73,40,73,33,True,163,40,d1,True
58,CheapestFirst,40,73,40,73,33,True,163,40,d1,True
59,BFS,39,4,4,39,35,True,31,7,d2,True
59,DFS,39,4,4,39,35,True,159,39,d1,False
59,CheapestFirst,39,4,4,39,35,True,19,4,d2,True
60,BFS,6,72,6,72,66,True,51,12,d1,True
60,DFS,6,72,6,72,66,True,27,6,d1,True
60,CheapestFirst,6,72,6,72,66,True,291,72,d2,False
61,BFS,79,53,53,79,26,True,332,83,d2,True
61,DFS,79,53,53,79,26,True,319,79,d1,False
61,CheapestFirst,79,53,53,79,26,True,319,79,d1,False
62,BFS,3,92,3,92,89,True,27,6,d1,True
62,DFS,3,92,3,92,89,True,15,3,d1,True
62,CheapestFirst,3,92,3,92,89,True,15,3,d1,True
63,BFS,86,92,86,92,6,True,384,96,d1,True
63,DFS,86,92,86,92,6,True,347,86,d1,True
63,CheapestFirst,86,92,86,92,6,True,347,86,d1,True
64,BFS,89,66,66,89,23,True,364,91,d2,True
64,DFS,89,66,66,89,23,True,359,89,d1,False
64,CheapestFirst,89,66,66,89,23,True,267,66,d2,True
65,BFS,12,6,6,12,6,True,47,11,d2,True
65,DFS,12,6,6,12,6,True,51,12,d1,False
65,CheapestFirst,12,6,6,12,6,True,51,12,d1,False
66,BFS,83,70,70,83,13,True,344,86,d2,True
66,DFS,83,70,70,83,13,True,335,83,d1,False
66,CheapestFirst,83,70,70,83,13,True,283,70,d2,True
67,BFS,70,11,11,70,59,True,87,21,d2,True
67,DFS,70,11,11,70,59,True,283,70,d1,False
67,CheapestFirst,70,11,11,70,59,True,47,11,d2,True
68,BFS,4,79,4,79,75,True,35,8,d1,True
68,DFS,4,79,4,79,75,True,19,4,d1,True
68,CheapestFirst,4,79,4,79,75,True,19,4,d1,True
69,BFS,24,8,8,24,16,True,63,15,d2,True
69,DFS,24,8,8,24,16,True,99,24,d1,False
69,CheapestFirst,24,8,8,24,16,True,35,8,d2,True
70,BFS,23,52,23,52,29,True,187,46,d1,True
70,DFS,23,52,23,52,29,True,95,23,d1,True
70,CheapestFirst,23,52,23,52,29,True,95,23,d1,True
71,BFS,93,50,50,93,43,True,380,95,d2,True
71,DFS,93,50,50,93,43,True,375,93,d1,False
71,CheapestFirst,93,50,50,93,43,True,375,93,d1,False
72,BFS,85,79,79,85,6,True,348,87,d2,True
72,DFS,85,79,79,85,6,True,343,85,d1,False
72,CheapestFirst,85,79,79,85,6,True,343,85,d1,False
73,BFS,89,77,77,89,12,True,364,91,d2,True
73,DFS,89,77,77,89,12,True,359,89,d1,False
73,CheapestFirst,89,77,77,89,12,True,359,89,d1,False
74,BFS,62,11,11,62,51,True,87,21,d2,True
74,DFS,62,11,11,62,51,True,251,62,d1,False
74,CheapestFirst,62,11,11,62,51,True,251,62,d1,False
75,BFS,81,62,62,81,19,True,332,83,d2,True
75,DFS,81,62,62,81,19,True,327,81,d1,False
75,CheapestFirst,81,62,62,81,19,True,251,62,d2,True
76,BFS,80,9,9,80,71,True,71,17,d2,True
76,DFS,80,9,9,80,71,True,323,80,d1,False
76,CheapestFirst,80,9,9,80,71,True,323,80,d1,False
77,BFS,55,53,53,55,2,True,232,58,d2,True
77,DFS,55,53,53,55,2,True,223,55,d1,False
77,CheapestFirst,55,53,53,55,2,True,223,55,d1,False
78,BFS,92,43,43,92,49,True,343,85,d2,True
78,DFS,92,43,43,92,49,True,371,92,d1,False
78,CheapestFirst,92,43,43,92,49,True,371,92,d1,False
79,BFS,88,31,31,88,57,True,247,61,d2,True
79,DFS,88,31,31,88,57,True,355,88,d1,False
79,CheapestFirst,88,31,31,88,57,True,355,88,d1,False
80,BFS,86,75,75,86,11,True,352,88,d2,True
80,DFS,86,75,75,86,11,True,347,86,d1,False
80,CheapestFirst,86,75,75,86,11,True,303,75,d2,True
81,BFS,64,3,3,64,61,True,23,5,d2,True
81,DFS,64,3,3,64,61,True,259,64,d1,False
81,CheapestFirst,64,3,3,64,61,True,259,64,d1,False
82,BFS,73,46,46,73,27,True,308,77,d2,True
82,DFS,73,46,46,73,27,True,295,73,d1,False
82,CheapestFirst,73,46,46,73,27,True,295,73,d1,False
83,BFS,72,93,72,93,21,True,388,97,d1,True
83,DFS,72,93,72,93,21,True,291,72,d1,True
83,CheapestFirst,72,93,72,93,21,True,375,93,d2,False
84,BFS,44,64,44,64,20,True,268,67,d1,True
84,DFS,44,64,44,64,20,True,179,44,d1,True
84,CheapestFirst,44,64,44,64,20,True,259,64,d2,False
85,BFS,26,76,26,76,50,True,211,52,d1,True
85,DFS,26,76,26,76,50,True,107,26,d1,True
85,CheapestFirst,26,76,26,76,50,True,307,76,d2,False
86,BFS,53,80,53,80,27,True,332,83,d1,True
86,DFS,53,80,53,80,27,True,215,53,d1,True
86,CheapestFirst,53,80,53,80,27,True,323,80,d2,False
87,BFS,66,30,30,66,36,True,239,59,d2,True
87,DFS,66,30,30,66,36,True,267,66,d1,False
87,CheapestFirst,66,30,30,66,36,True,123,30,d2,True
88,BFS,20,69,20,69,49,True,163,40,d1,True
88,DFS,20,69,20,69,49,True,83,20,d1,True
88,CheapestFirst,20,69,20,69,49,True,279,69,d2,False
89,BFS,52,23,23,52,29,True,183,45,d2,True
89,DFS,52,23,23,52,29,True,211,52,d1,False
89,CheapestFirst,52,23,23,52,29,True,95,23,d2,True
90,BFS,88,50,50,88,38,True,360,90,d2,True
90,DFS,88,50,50,88,38,True,355,88,d1,False
90,CheapestFirst,88,50,50,88,38,True,355,88,d1,False
91,BFS,25,67,25,67,42,True,203,50,d1,True
91,DFS,25,67,25,67,42,True,103,25,d1,True
91,CheapestFirst,25,67,25,67,42,True,271,67,d2,False
92,BFS,7,89,7,89,82,True,59,14,d1,True
92,DFS,7,89,7,89,82,True,31,7,d1,True
92,CheapestFirst,7,89,7,89,82,True,31,7,d1,True
93,BFS,71,56,56,71,15,True,296,74,d2,True
93,DFS,71,56,56,71,15,True,287,71,d1,False
93,CheapestFirst,71,56,56,71,15,True,287,71,d1,False
94,BFS,61,93,61,93,32,True,380,95,d1,True
94,DFS,61,93,61,93,32,True,247,61,d1,True
94,CheapestFirst,61,93,61,93,32,True,247,61,d1,True
95,BFS,59,3,3,59,56,True,23,5,d2,True
95,DFS,59,3,3,59,56,True,239,59,d1,False
95,CheapestFirst,59,3,3,59,56,True,239,59,d1,False
96,BFS,69,20,20,69,49,True,159,39,d2,True
96,DFS,69,20,20,69,49,True,279,69,d1,False
96,CheapestFirst,69,20,20,69,49,True,279,69,d1,False
97,BFS,24,5,5,24,19,True,39,9,d2,True
97,DFS,24,5,5,24,19,True,99,24,d1,False
97,CheapestFirst,24,5,5,24,19,True,99,24,d1,False
98,BFS,77,43,43,77,34,True,316,79,d2,True
98,DFS,77,43,43,77,34,True,311,77,d1,False
98,CheapestFirst,77,43,43,77,34,True,175,43,d2,True
99,BFS,40,81,40,81,41,True,323,80,d1,True
99,DFS,40,81,40,81,41,True,163,40,d1,True
99,CheapestFirst,40,81,40,81,41,True,327,81,d2,False
100,BFS,7,73,7,73,66,True,59,14,d1,True
100,DFS,7,73,7,73,66,True,31,7,d1,True
100,CheapestFirst,7,73,7,73,66,True,295,73,d2,False
101,BFS,32,10,10,32,22,True,79,19,d2,True
101,DFS,32,10,10,32,22,True,131,32,d1,False
101,CheapestFirst,32,10,10,32,22,True,131,32,d1,False
102,BFS,6,17,6,17,11,True,51,12,d1,True
102,DFS,6,17,6,17,11,True,27,6,d1,True
102,CheapestFirst,6,17,6,17,11,True,27,6,d1,True
103,BFS,33,69,33,69,36,True,267,66,d1,True
103,DFS,33,69,33,69,36,True,135,33,d1,True
103,CheapestFirst,33,69,33,69,36,True,135,33,d1,True
104,BFS,1,80,1,80,79,True,7,1,d1,True
104,DFS,1,80,1,80,79,True,7,1,d1,True
104,CheapestFirst,1,80,1,80,79,True,323,80,d2,False
105,BFS,90,26,26,90,64,True,207,51,d2,True
105,DFS,90,26,26,90,64,True,363,90,d1,False
105,CheapestFirst,90,26,26,90,64,True,107,26,d2,True
106,BFS,41,9,9,41,32,True,71,17,d2,True
106,DFS,41,9,9,41,32,True,167,41,d1,False
106,CheapestFirst,41,9,9,41,32,True,167,41,d1,False
107,BFS,52,29,29,52,23,True,216,54,d2,True
107,DFS,52,29,29,52,23,True,211,52,d1,False
107,CheapestFirst,52,29,29,52,23,True,119,29,d2,True
108,BFS,34,37,34,37,3,True,160,40,d1,True
108,DFS,34,37,34,37,3,True,139,34,d1,True
108,CheapestFirst,34,37,34,37,3,True,151,37,d2,False
109,BFS,53,60,53,60,7,True,248,62,d1,True
109,DFS,53,60,53,60,7,True,215,53,d1,True
109,CheapestFirst,53,60,53,60,7,True,243,60,d2,False
110,BFS,98,38,38,98,60,True,303,75,d2,True
110,DFS,98,38,38,98,60,True,395,98,d1,False
110,CheapestFirst,98,38,38,98,60,True,395,98,d1,False
111,BFS,52,14,14,52,38,True,111,27,d2,True
111,DFS,52,14,14,52,38,True,211,52,d1,False
111,CheapestFirst,52,14,14,52,38,True,59,14,d2,True
112,BFS,35,78,35,78,43,True,283,70,d1,True
112,DFS,35,78,35,78,43,True,143,35,d1,True
112,CheapestFirst,35,78,35,78,43,True,315,78,d2,False
113,BFS,46,85,46,85,39,True,352,88,d1,True
113,DFS,46,85,46,85,39,True,187,46,d1,True
113,CheapestFirst,46,85,46,85,39,True,343,85,d2,False
114,BFS,33,94,33,94,61,True,267,66,d1,True
114,DFS,33,94,33,94,61,True,135,33,d1,True
114,CheapestFirst,33,94,33,94,61,True,135,33,d1,True
115,BFS,93,100,93,100,7,True,416,104,d1,True
115,DFS,93,100,93,100,7,True,378,93,d1,True
115,CheapestFirst,93,100,93,100,7,True,379,94,d1,True
116,BFS,21,32,21,32,11,True,144,36,d1,True
116,DFS,21,32,21,32,11,True,87,21,d1,True
116,CheapestFirst,21,32,21,32,11,True,131,32,d2,False
117,BFS,21,11,11,21,10,True,87,21,d2,True
117,DFS,21,11,11,21,10,True,87,21,d1,False
117,CheapestFirst,21,11,11,21,10,True,87,21,d1,False
118,BFS,91,64,64,91,27,True,380,95,d2,True
118,DFS,91,64,64,91,27,True,367,91,d1,False
118,CheapestFirst,91,64,64,91,27,True,259,64,d2,True
119,BFS,88,4,4,88,84,True,31,7,d2,True
119,DFS,88,4,4,88,84,True,355,88,d1,False
119,CheapestFirst,88,4,4,88,84,True,355,88,d1,False
120,BFS,87,30,30,87,57,True,239,59,d2,True
120,DFS,87,30,30,87,57,True,351,87,d1,False
120,CheapestFirst,87,30,30,87,57,True,351,87,d1,False
121,BFS,94,63,63,94,31,True,384,96,d2,True
121,DFS,94,63,63,94,31,True,379,94,d1,False
121,CheapestFirst,94,63,63,94,31,True,379,94,d1,False
122,BFS,6,28,6,28,22,True,51,12,d1,True
122,DFS,6,28,6,28,22,True,27,6,d1,True
122,CheapestFirst,6,28,6,28,22,True,27,6,d1,True
123,BFS,77,7,7,77,70,True,55,13,d2,True
123,DFS,77,7,7,77,70,True,311,77,d1,False
123,CheapestFirst,77,7,7,77,70,True,31,7,d2,True
124,BFS,87,99,87,99,12,True,408,102,d1,True
124,DFS,87,99,87,99,12,True,351,87,d1,True
124,CheapestFirst,87,99,87,99,12,True,399,99,d2,False
125,BFS,44,61,44,61,17,True,256,64,d1,True
125,DFS,44,61,44,61,17,True,179,44,d1,True
125,CheapestFirst,44,61,44,61,17,True,179,44,d1,True
126,BFS,65,82,65,82,17,True,340,85,d1,True
126,DFS,65,82,65,82,17,True,263,65,d1,True
126,CheapestFirst,65,82,65,82,17,True,331,82,d2,False
127,BFS,51,83,51,83,32,True,344,86,d1,True
127,DFS,51,83,51,83,32,True,207,51,d1,True
127,CheapestFirst,51,83,51,83,32,True,207,51,d1,True
128,BFS,90,61,61,90,29,True,368,92,d2,True
128,DFS,90,61,61,90,29,True,363,90,d1,False
128,CheapestFirst,90,61,61,90,29,True,247,61,d2,True
129,BFS,59,72,59,72,13,True,300,75,d1,True
129,DFS,59,72,59,72,13,True,239,59,d1,True
129,CheapestFirst,59,72,59,72,13,True,291,72,d2,False
130,BFS,55,96,55,96,41,True,392,98,d1,True
130,DFS,55,96,55,96,41,True,223,55,d1,True
130,CheapestFirst,55,96,55,96,41,True,387,96,d2,False
131,BFS,91,6,6,91,85,True,47,11,d2,True
131,DFS,91,6,6,91,85,True,367,91,d1,False
131,CheapestFirst,91,6,6,91,85,True,367,91,d1,False
132,BFS,10,79,10,79,69,True,83,20,d1,True
132,DFS,10,79,10,79,69,True,43,10,d1,True
132,CheapestFirst,10,79,10,79,69,True,43,10,d1,True
133,BFS,94,95,94,95,1,True,392,98,d1,True
133,DFS,94,95,94,95,1,True,379,94,d1,True
133,CheapestFirst,94,95,94,95,1,True,379,94,d1,True
134,BFS,26,40,26,40,14,True,192,48,d1,True
134,DFS,26,40,26,40,14,True,107,26,d1,True
134,CheapestFirst,26,40,26,40,14,True,107,26,d1,True
135,BFS,42,3,3,42,39,True,23,5,d2,True
135,DFS,42,3,3,42,39,True,171,42,d1,False
135,CheapestFirst,42,3,3,42,39,True,171,42,d1,False
136,BFS,52,68,52,68,16,True,292,73,d1,True
136,DFS,52,68,52,68,16,True,214,52,d1,True
136,CheapestFirst,52,68,52,68,16,True,279,69,d2,False
137,BFS,85,29,29,85,56,True,231,57,d2,True
137,DFS,85,29,29,85,56,True,343,85,d1,False
137,CheapestFirst,85,29,29,85,56,True,343,85,d1,False
138,BFS,20,41,20,41,21,True,163,40,d1,True
138,DFS,20,41,20,41,21,True,83,20,d1,True
138,CheapestFirst,20,41,20,41,21,True,167,41,d2,False
139,BFS,34,19,19,34,15,True,148,37,d2,True
139,DFS,34,19,19,34,15,True,139,34,d1,False
139,CheapestFirst,34,19,19,34,15,True,79,19,d2,True
140,BFS,23,12,12,23,11,True,95,23,d2,True
140,DFS,23,12,12,23,11,True,95,23,d1,False
140,CheapestFirst,23,12,12,23,11,True,95,23,d1,False
141,BFS,9,61,9,61,52,True,75,18,d1,True
141,DFS,9,61,9,61,52,True,39,9,d1,True
141,CheapestFirst,9,61,9,61,52,True,39,9,d1,True
142,BFS,84,54,54,84,30,True,344,86,d2,True
142,DFS,84,54,54,84,30,True,339,84,d1,False
142,CheapestFirst,84,54,54,84,30,True,339,84,d1,False
143,BFS,26,72,26,72,46,True,211,52,d1,True
143,DFS,26,72,26,72,46,True,107,26,d1,True
143,CheapestFirst,26,72,26,72,46,True,107,26,d1,True
144,BFS,89,19,19,89,70,True,151,37,d2,True
144,DFS,89,19,19,89,70,True,359,89,d1,False
144,CheapestFirst,89,19,19,89,70,True,359,89,d1,False
145,BFS,69,100,69,100,31,True,412,103,d1,True
145,DFS,69,100,69,100,31,True,279,69,d1,True
145,CheapestFirst,69,100,69,100,31,True,403,100,d2,False
146,BFS,38,18,18,38,20,True,143,35,d2,True
146,DFS,38,18,18,38,20,True,155,38,d1,False
146,CheapestFirst,38,18,18,38,20,True,155,38,d1,False
147,BFS,9,57,9,57,48,True,75,18,d1,True
147,DFS,9,57,9,57,48,True,39,9,d1,True
147,CheapestFirst,9,57,9,57,48,True,39,9,d1,True
148,BFS,63,83,63,83,20,True,344,86,d1,True
148,DFS,63,83,63,83,20,True,255,63,d1,True
148,CheapestFirst,63,83,63,83,20,True,255,63,d1,True
149,BFS,68,96,68,96,28,True,396,99,d1,True
149,DFS,68,96,68,96,28,True,275,68,d1,True
149,CheapestFirst,68,96,68,96,28,True,275,68,d1,True
150,BFS,100,83,83,100,17,True,408,102,d2,True
150,DFS,100,83,83,100,17,True,403,100,d1,False
150,CheapestFirst,100,83,83,100,17,True,403,100,d1,False
151,BFS,11,16,11,16,5,True,80,20,d1,True
151,DFS,11,16,11,16,5,True,47,11,d1,True
151,CheapestFirst,11,16,11,16,5,True,47,11,d1,True
152,BFS,26,25,25,26,1,True,112,28,d2,True
152,DFS,26,25,25,26,1,True,107,26,d1,False
152,CheapestFirst,26,25,25,26,1,True,107,26,d1,False
153,BFS,5,4,4,5,1,True,31,7,d2,True
153,DFS,5,4,4,5,1,True,23,5,d1,False
153,CheapestFirst,5,4,4,5,1,True,19,4,d2,True
154,BFS,86,48,48,86,38,True,356,89,d2,True
154,DFS,86,48,48,86,38,True,347,86,d1,False
154,CheapestFirst,86,48,48,86,38,True,347,86,d1,False
155,BFS,76,94,76,94,18,True,388,97,d1,True
155,DFS,76,94,76,94,18,True,307,76,d1,True
155,CheapestFirst,76,94,76,94,18,True,379,94,d2,False
156,BFS,32,14,14,32,18,True,111,27,d2,True
156,DFS,32,14,14,32,18,True,131,32,d1,False
156,CheapestFirst,32,14,14,32,18,True,59,14,d2,True
157,BFS,66,30,30,66,36,True,239,59,d2,True
157,DFS,66,30,30,66,36,True,267,66,d1,False
157,CheapestFirst,66,30,30,66,36,True,267,66,d1,False
158,BFS,17,26,17,26,9,True,112,28,d1,True
158,DFS,17,26,17,26,9,True,71,17,d1,True
158,CheapestFirst,17,26,17,26,9,True,107,26,d2,False
159,BFS,73,25,25,73,48,True,199,49,d2,True
159,DFS,73,25,25,73,48,True,295,73,d1,False
159,CheapestFirst,73,25,25,73,48,True,103,25,d2,True
160,BFS,97,48,48,97,49,True,383,95,d2,True
160,DFS,97,48,48,97,49,True,391,97,d1,False
160,CheapestFirst,97,48,48,97,49,True,391,97,d1,False
161,BFS,95,21,21,95,74,True,167,41,d2,True
161,DFS,95,21,21,95,74,True,383,95,d1,False
161,CheapestFirst,95,21,21,95,74,True,87,21,d2,True
162,BFS,11,65,11,65,54,True,91,22,d1,True
162,DFS,11,65,11,65,54,True,47,11,d1,True
162,CheapestFirst,11,65,11,65,54,True,263,65,d2,False
163,BFS,51,60,51,60,9,True,256,64,d1,True
163,DFS,51,60,51,60,9,True,207,51,d1,True
163,CheapestFirst,51,60,51,60,9,True,207,51,d1,True
